Index,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
145789,KARNATAKA,1967,75 CHICKPET,3 Y. RAMACHANDRA,M,null,null,INC,8390
145790,KARNATAKA,1967,75 CHICKPET,4 M. V. THIWARI,M,null,null,IND,3068
145791,KARNATAKA,1967,75 CHICKPET,5 M. RAMACHANDRA,M,null,null,IND,469
145792,KARNATAKA,1967,75 CHICKPET,6 V. S. MURTHY,M,null,null,IND,78
145793,KARNATAKA,1967,76 CHAMRAJPET,1 R. D. SAGAR,M,null,null,INC,14241
145794,KARNATAKA,1967,76 CHAMRAJPET,2 B.K. KRISHNIAH,M,null,null,IND,10590
145795,KARNATAKA,1967,76 CHAMRAJPET,3 KRISHNAMURTHY,M,null,null,IND,4969
145796,KARNATAKA,1967,76 CHAMRAJPET,4 P. N. NARAYAN,M,null,null,IND,3415
145797,KARNATAKA,1967,76 CHAMRAJPET,5 N. RANCHIAH,M,null,null,IND,3162
145798,KARNATAKA,1967,76 CHAMRAJPET,6 S. AHMED,M,null,null,IND,1667
145799,KARNATAKA,1967,76 CHAMRAJPET,7 B. M. YELLAPPA,M,null,null,IND,616
145800,KARNATAKA,1967,77 FORT,1 T. R. SHAMANNA,M,null,null,IND,18116
145801,KARNATAKA,1967,77 FORT,2 P. N. S. MURTHY,M,null,null,INC,7327
145802,KARNATAKA,1967,77 FORT,3 M. K. T. PRABHU,M,null,null,IND,5529
145803,KARNATAKA,1967,77 FORT,4 G. SETTY,M,null,null,BJS,3192
145804,KARNATAKA,1967,78 BASAVANAGUDI,1 P. THIMMAIAH,M,null,null,IND,10495
145805,KARNATAKA,1967,78 BASAVANAGUDI,2 M.KRISHNAPPA,M,null,null,INC,9653
145806,KARNATAKA,1967,78 BASAVANAGUDI,3 B. R. RAMAIAH,M,null,null,SWA,3028
145807,KARNATAKA,1967,78 BASAVANAGUDI,4 DHANAPAL,M,null,null,IND,2746
145808,KARNATAKA,1967,78 BASAVANAGUDI,5 M. MASTHAN,M,null,null,IND,2213
145809,KARNATAKA,1967,78 BASAVANAGUDI,6 D. PANDURANGA,M,null,null,IND,673
145810,KARNATAKA,1967,78 BASAVANAGUDI,7 K. B. SRINIVASAN,M,null,null,IND,668
145811,KARNATAKA,1967,78 BASAVANAGUDI,8 K. R. SETTY,M,null,null,IND,170
145812,KARNATAKA,1967,79 SHIVAJINAGAR,1 H. R. A. GAFFAR,M,null,null,INC,10148
145813,KARNATAKA,1967,79 SHIVAJINAGAR,2 V. AHMED,M,null,null,SWA,5646
145814,KARNATAKA,1967,79 SHIVAJINAGAR,3 V. RAO,M,null,null,IND,5465
145815,KARNATAKA,1967,79 SHIVAJINAGAR,4 B. K. M. GOWDA,M,null,null,IND,3714
145816,KARNATAKA,1967,79 SHIVAJINAGAR,5 S. AHMED,M,null,null,IND,3173
145817,KARNATAKA,1967,79 SHIVAJINAGAR,5 S. AHMED,M,null,null,IND,3173
145818,KARNATAKA,1967,79 SHIVAJINAGAR,6 A. N. SRINIVASAN,M,null,null,IND,1029
145819,KARNATAKA,1967,79 SHIVAJINAGAR,7 D. KHAN,M,null,null,IND,702
145820,KARNATAKA,1967,79 SHIVAJINAGAR,8 M. S. GOPALAN,M,null,null,IND,459
145821,KARNATAKA,1967,80 BHARATHINAGAR,1 M. A. AMALORPAVAM,M,null,null,INC,10808
145822,KARNATAKA,1967,80 BHARATHINAGAR,2 D. POOSALINGAM,M,null,null,IND,10560
145823,KARNATAKA,1967,80 BHARATHINAGAR,3 D. BASHKARAN,M,null,null,IND,4379
145824,KARNATAKA,1967,80 BHARATHINAGAR,4 S. S. RAJ,M,null,null,IND,3941
145825,KARNATAKA,1967,80 BHARATHINAGAR,5 A. A. MICHAEL,M,null,null,IND,1811
145826,KARNATAKA,1967,80 BHARATHINAGAR,6 P. R. MURTHY,M,null,null,IND,1107
145827,KARNATAKA,1967,81 SHANTI NAGAR,1 A. NANJAPPA,M,null,null,INC,11345
145828,KARNATAKA,1967,81 SHANTI NAGAR,2 B. NANJAPPA,M,null,null,IND,10898
145829,KARNATAKA,1967,81 SHANTI NAGAR,3 P. K. RANGANATHAN,M,null,null,IND,6806
145830,KARNATAKA,1967,81 SHANTI NAGAR,4 A. K. ANANTHAKRISHNA,M,null,null,PSP,4770
145831,KARNATAKA,1967,81 SHANTI NAGAR,5 V. K. REDDY,M,null,null,IND,686
145832,KARNATAKA,1967,82 YELAHANKA,1 B. NARAYANASWAMAPPA,M,null,null,IND,16307
145833,KARNATAKA,1967,82 YELAHANKA,2 K. V. B. GOWDA,M,null,null,INC,15046
145834,KARNATAKA,1967,82 YELAHANKA,3 B. RAMAPPA,M,null,null,IND,864
145835,KARNATAKA,1967,82 YELAHANKA,4 G. M. MUNIVENATAPPA,M,null,null,IND,515
145836,KARNATAKA,1967,83 UTTARAHALLI,1 Y. RAMAKRISHNA,M,null,null,INC,11886
145837,KARNATAKA,1967,83 UTTARAHALLI,2 C. V. SHAMABHOVI,M,null,null,IND,1550
145838,KARNATAKA,1967,83 UTTARAHALLI,3 H. K. MURTHY,M,null,null,IND,1286
145839,KARNATAKA,1967,83 UTTARAHALLI,4 PUJADALAIAH,M,null,null,IND,1102
145840,KARNATAKA,1967,83 UTTARAHALLI,5 PUJARANGIAH,M,null,null,IND,884
145841,KARNATAKA,1967,83 UTTARAHALLI,6 CHALLIAH,M,null,null,IND,665
145842,KARNATAKA,1967,83 UTTARAHALLI,7 D. MUNICHINNAPPA,M,null,null,IND,286
145843,KARNATAKA,1967,83 UTTARAHALLI,7 D. MUNICHINNAPPA,M,null,null,IND,286
145844,KARNATAKA,1967,84 VARTHUR,1 K. PRABHAKAR,M,null,null,INC,10061
145845,KARNATAKA,1967,84 VARTHUR,2 D. MUNICHINNAPPA,M,null,null,IND,7282
145846,KARNATAKA,1967,84 VARTHUR,3 K. CHICKANNA,M,null,null,IND,5939
145847,KARNATAKA,1967,84 VARTHUR,4 T. K. MURTHY,M,null,null,RPI,1943
145848,KARNATAKA,1967,84 VARTHUR,5 H. V. NANJIAH,M,null,null,SWA,1140
145849,KARNATAKA,1967,84 VARTHUR,6 B. RAMAPPA,M,null,null,IND,817
145850,KARNATAKA,1967,85 KANAKAPURA,1 K. G. THIMMEGOWDA,M,null,null,INC,20115
145851,KARNATAKA,1967,85 KANAKAPURA,2 S. KARIAPPA,M,null,null,IND,16539
145852,KARNATAKA,1967,86 SATHANUR,1 H. PUTTADASA,M,null,null,IND,13199
145853,KARNATAKA,1967,86 SATHANUR,2 S. HONNAIAH,M,null,null,INC,12700
145854,KARNATAKA,1967,86 SATHANUR,3 K. M. MADIAH,M,null,null,IND,2910
145855,KARNATAKA,1967,86 SATHANUR,4 RAMASWAMIAH,M,null,null,IND,1064
145856,KARNATAKA,1967,87 CHANNAPATNA,1 T. V. KRISHNAPPA,M,null,null,IND,24875
145857,KARNATAKA,1967,87 CHANNAPATNA,2 B. J. LINGEGOWDA,M,null,null,INC,22991
145858,KARNATAKA,1967,87 CHANNAPATNA,3 B. V. VENKATAGIRIGOWDA,M,null,null,IND,1002
145859,KARNATAKA,1967,88 RAMANAGARAM,1 B. R. DHANANJIAH,M,null,null,IND,22893
145860,KARNATAKA,1967,88 RAMANAGARAM,2 T. V. RAMANNA,M,null,null,INC,10151
145861,KARNATAKA,1967,88 RAMANAGARAM,3 S. MAHADEVAPPA,M,null,null,IND,1174
145862,KARNATAKA,1967,88 RAMANAGARAM,4 K. GOPAL,M,null,null,SSP,834
145863,KARNATAKA,1967,89 MAGADI,1 C. R. R. GOWDA,M,null,null,PSP,16738
145864,KARNATAKA,1967,89 MAGADI,2 H. G. CHANNAPPA,M,null,null,INC,10562
145865,KARNATAKA,1967,89 MAGADI,3 C. R. VENKATAPPA,M,null,null,IND,3530
145866,KARNATAKA,1967,89 MAGADI,4 P. R. S. NATH,M,null,null,IND,374
145867,KARNATAKA,1967,90 KUDUR,1 S. SIDDAPPA,M,null,null,INC,8892
145868,KARNATAKA,1967,90 KUDUR,2 THIMMAPPA,M,null,null,PSP,8272
145869,KARNATAKA,1967,90 KUDUR,2 THIMMAPPA,M,null,null,PSP,8272
145870,KARNATAKA,1967,90 KUDUR,3 T. D. MARANNA,M,null,null,IND,8133
145871,KARNATAKA,1967,90 KUDUR,4 H. S. GANGANNA,M,null,null,IND,1841
145872,KARNATAKA,1967,90 KUDUR,5 GANGAPPA,M,null,null,IND,1204
